LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Mar 16 13:55:55 +0800 2023
 4374 atoms
 2916 bonds
 1458 angles
 0 dihedrals
 0 impropers
 6 atom types
 3 bond types
 3 angle types
 0 dihedral types
 0 improper types
 -12.590733 23.499267  xlo xhi
 -12.478819 23.611181  ylo yhi
 -12.399492 23.690508  zlo zhi

 Masses

 1 15.999000 # 1
 2 1.008000 # 2
 3 12.011000 # 3
 4 15.999000 # 4
 5 12.011000 # 5
 6 15.999000 # 6

 Atoms # full

342 3 2 0.000000 -2.034134 -10.642942 21.392612 # 2 
343 3 1 0.000000 -12.030000 -8.335587 22.638174 # 1 
344 3 2 0.000000 -12.798480 -8.865008 22.425140 # 2 
345 3 2 0.000000 -12.090148 -7.579449 22.054335 # 2 
346 3 1 0.000000 -12.030000 -6.015000 21.052500 # 1 
347 3 2 0.000000 -12.068148 -5.221222 21.586065 # 2 
348 3 2 0.000000 -12.829434 -5.989371 20.526688 # 2 
349 3 1 0.000000 -9.821051 -2.208948 21.851051 # 1 
350 3 2 0.000000 -10.664328 -2.603013 22.074276 # 2 
351 3 2 0.000000 -9.422132 -2.001058 22.695965 # 2 
352 3 1 0.000000 -12.030000 -3.694413 22.638174 # 1 
353 3 2 0.000000 -12.076694 -3.974295 23.552349 # 2 
354 3 2 0.000000 -12.788200 -3.121500 22.523565 # 2 
355 3 1 0.000000 -10.608174 -12.030000 15.724413 # 1 
356 3 2 0.000000 -11.523460 -12.078109 16.000399 # 2 
357 3 2 0.000000 -10.490007 -12.787912 15.151841 # 2 
358 3 1 0.000000 -9.022500 -12.030000 18.045000 # 1 
359 3 2 0.000000 -9.613894 -12.028864 17.292349 # 2 
360 3 2 0.000000 -9.602800 -12.021596 18.806190 # 2 
361 3 1 0.000000 -10.608174 -12.030000 20.365587 # 1 
362 3 2 0.000000 -10.453829 -12.792829 20.922813 # 2 
363 3 2 0.000000 -10.440363 -11.279037 20.934906 # 2 
364 3 1 0.000000 -1.421825 -12.030000 15.724413 # 1 
365 3 2 0.000000 -2.002827 -11.963107 16.482168 # 2 
366 3 2 0.000000 -1.635995 -11.265600 15.189569 # 2 
367 3 1 0.000000 -3.007500 -12.030000 18.045000 # 1 
368 3 2 0.000000 -3.588605 -12.790617 18.048182 # 2 
